loan_id,Unnamed: 0,no_of_dependents,income_annum,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,residential_assets_value_clean,total_assets,education_graduate,education_not graduate,self_employed_no,self_employed_yes,income_bin_high,income_bin_low,income_bin_mid,loan_bin_high,loan_bin_low,loan_bin_mid,loan_amount,loan_amount_log
1221,-1.529373567045777,-1.4721227271663877,1.3716582625346156,-1.1769504105920483,-0.7323590564151365,-0.833735596628367,0.8834721496699116,0.5549458902622947,2.2874566081917043,-0.8531755111795745,0.5680821785618615,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34000000,17.341871111992198
1222,-1.5291993483519533,0.2995877433966988,-0.0083538049920713,-0.8304428338977463,0.5799981923813675,-0.8803661008559938,-0.5909015545568858,-0.3362563854878229,0.8148401262504212,-0.9002648390693324,-0.4532670351873978,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,20400000,16.83104550783405
1224,-1.5288509109643056,-0.2909824134576633,-1.246826173285252,-0.1374276805091422,1.111342834577025,-0.5539525712626069,-0.9419429127061232,-1.0209605729543767,-1.0259304761761827,-0.5706395438410266,-1.0629499842111905,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3800000,15.150511887854474
1226,-1.5285024735766577,0.890157900251061,0.9470391648340966,1.5951102029623678,-0.3162457824064889,2.2749646852134133,-1.0355539415459198,1.2939916799087336,0.416006495724657,2.286113014804291,1.219452850595828,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29700000,17.206657637442962
1229,-1.527979817495186,0.890157900251061,1.336273337726239,1.2486026262680658,0.7528452446618826,1.4200721077069236,-0.4738877685071399,1.0874935916251698,0.26260894552244,1.422808670158728,0.9328497549008826,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23400000,16.96824662306297
1232,-1.5274571614137142,0.890157900251061,-1.3883658725187584,-0.8304428338977463,0.5992034204125358,-0.849279098037576,-1.1525677275956656,-1.097038816006216,-1.0566099862166265,-0.8688719538094938,-1.2505447377569727,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4600000,15.341567078850604
1233,-1.5272829427198904,1.480728057105423,-0.8575920003931096,-1.5234579872863503,0.3815441693926278,-0.7093875853546958,-1.0355539415459198,-0.4992811920274785,-1.0872894962570696,-0.7276039701402198,-0.8961990921704951,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10400000,16.15731646026544
1235,-1.5269345053322425,-0.2909824134576633,0.6285748415587072,-0.1374276805091422,0.227902345143281,0.8449625555661943,0.1345839189515383,0.6853657354940192,0.0785318852797796,0.8420402928517129,0.6514576245822091,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18700000,16.74403413530075
1236,-1.526760286638419,0.890157900251061,1.159348713684356,-1.5234579872863503,-2.2751790415856608,0.1144179893333758,0.9770831785097084,1.391806563832527,1.7045459174232798,0.1043074892455045,1.2090309198432845,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,25200000,17.04235459216419
1237,-1.5265860679445946,-1.4721227271663877,-1.7068301957941476,1.2486026262680658,0.2471075731744493,-1.0979751205849184,-1.1057622131757674,-1.4882983517013897,-1.486123126782834,-1.120015035888203,-1.5840465218383637,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,500000,13.122365377402328
1238,-1.5264118492507708,-0.2909824134576633,1.5485828865764986,-1.1769504105920483,-1.3277211253813554,0.4408315189267628,2.732289969255896,2.087379071735058,2.4408541583939214,0.4339327844738104,2.167848549077283,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,37500000,17.439851517607305
1239,-1.526237630556947,0.2995877433966988,-1.1406713988601225,-0.4839352572034442,-0.0793813033554125,-1.0358011149480828,-0.7079153406066315,-0.9448823299025372,-1.0566099862166265,-1.0572292653685258,-1.1411144648552665,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5900000,15.59046307836746
1240,-1.5260634118631229,0.2995877433966988,-0.3268181282674607,1.5951102029623678,1.1305480626081936,-0.4451480613981445,0.1813894333714367,-0.6514376781311572,-0.1055451749628807,-0.4607644454315913,-0.4428451044348544,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14500000,16.489659276356317
1241,-1.525889193169299,0.890157900251061,-1.0345166244349926,1.2486026262680658,1.1817620040246424,-0.3518870529428911,-0.8015263694464282,-0.6949109598750653,-1.0259304761761827,-0.3665857896520753,-0.8076126807738756,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7900000,15.88237344401952
1242,-1.5257149744754752,1.480728057105423,0.6993446911754604,-1.1769504105920483,0.4071511401008523,0.0522439836965402,1.8195824380678784,0.9462054259574684,0.26260894552244,0.0415217187258271,0.9172168587720676,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19700000,16.796129244469636
1245,-1.5251923183940037,-0.2909824134576633,1.3008884129178624,-1.5234579872863503,0.3111249999450105,0.4874620231543895,1.7259714092280816,1.5656996908081595,0.2932884555628834,0.4810221123635683,1.3445160196263497,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34400000,17.353567151413394
1246,-1.5250180997001794,-1.4721227271663877,-1.1760563236684989,-0.1374276805091422,0.4711685668714134,-0.3674305543521,-0.7313180978165806,-0.9666189707744914,-1.0566099862166265,-0.3822822322819946,-0.9326758498043972,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6600000,15.702580358511794
1247,-1.5248438810063556,-0.8815525703120255,0.8762693152173434,0.5555874728794618,0.1702866610497759,1.015941071067492,-0.2632629536175974,1.6417779338599992,1.2750327768570722,1.0147011617808257,1.2819844351110887,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,29300000,17.19309810811699
1248,-1.5246696623125318,-0.8815525703120255,-1.4591357221355117,-1.1769504105920483,1.4378317111068872,-0.833735596628367,-0.8483318838663265,-1.3796151473416192,-1.117969006297513,-0.8531755111795745,-1.323498253024777,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3200000,14.978661680269909
1249,-1.5244954436187077,-0.2909824134576633,1.0885788640676028,-0.1374276805091422,1.1241463199311374,0.2853965048346737,0.2984032194211825,1.152703514241032,0.3239679656033268,0.2769683581746171,0.7660988628601872,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27200000,17.11872756803093
1251,-1.52414700623106,1.480728057105423,1.513197961768122,1.2486026262680658,1.2713864015034282,2.197247178167369,-0.3802767396673432,0.8157855807257437,0.2012499254415532,2.2076308016546946,1.0735458200602197,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23700000,16.980985648299452
1252,-1.5239727875372362,1.480728057105423,-0.8929769252014861,-1.1769504105920483,-2.2687772989086046,-0.1498215346231754,-0.8717346410762756,-0.9774872912104684,-0.4736992954482015,-0.162532035463124,-0.7971907500213321,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9100000,16.02378508137718
1253,-1.523798568843412,1.480728057105423,1.5485828865764986,-0.1374276805091422,1.0217184370982395,1.3889851048885058,-0.3334712252474449,1.6743828951679305,2.502213178474808,1.3914157848988895,1.6154862191924797,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30700000,17.239773245130714
1254,-1.5236243501495883,-1.4721227271663877,-0.5745126019260968,0.5555874728794618,-0.0921847887095248,-0.7249310867639047,-1.0355539415459198,-0.379729667231731,-0.0441861548819939,-0.7433004127701391,-0.6669166156145389,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11700000,16.275099485238066
1255,-1.5234501314557645,1.480728057105423,1.6547376610016284,-0.1374276805091422,0.4007493974237961,0.3164835076530916,3.223747870664828,1.7721977790917236,2.164738568029931,0.3083612434344557,2.0375744146704897,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35700000,17.390661274761072
1256,-1.5232759127619404,0.890157900251061,-1.5299055717522647,1.2486026262680658,0.3111249999450105,-1.0824316191757095,-1.0355539415459198,-1.4122201086495505,-1.1793280263783998,-1.1043185932582835,-1.4746162489366572,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3100000,14.946912992035967
1257,-1.5231016940681166,-1.4721227271663877,1.6193527361932518,1.5951102029623678,0.2407058304973932,0.7361580457017319,2.5918734259962006,1.0005470281373534,1.7045459174232798,0.7321651944422776,1.5894313923111207,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37300000,17.434503911423697
1258,-1.5229274753742927,0.2995877433966988,0.3808803679000711,0.2090798961851597,-0.0537743326471881,-0.1342780332139665,1.5153465943385391,0.4679993267744783,0.0171728651988928,-0.1468355928332047,0.5159725247991441,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21300000,16.87421767762801
1260,-1.5225790379866448,-0.2909824134576633,-1.1760563236684989,-1.1769504105920483,0.7272382739536581,-0.3518870529428911,-0.5674987973469365,-1.11877545687817,-1.0872894962570696,-0.3665857896520753,-0.9691526074382992,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3800000,15.150511887854474
1261,-1.522404819292821,0.2995877433966988,-1.2114412484768755,0.5555874728794618,0.2086971171121126,-1.0979751205849184,-1.0355539415459198,-1.129643777314147,-1.27136655649973,-1.120015035888203,-1.3599750106586792,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5300000,15.483217567201578
1263,-1.5220563819051731,-0.2909824134576633,-1.0345166244349926,-0.8304428338977463,-0.0281673619389636,-0.6161265768994425,-0.778123612236479,-0.6840426394390883,-0.7804943958526356,-0.6334253143607038,-0.8440894384077777,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7900000,15.88237344401952
1265,-1.5217079445175252,-0.2909824134576633,-1.0345166244349926,1.2486026262680658,0.4199546254549645,-0.538409069853398,-0.4270822540872415,-0.7927258437988587,-1.117969006297513,-0.5549431012111072,-0.8493004037840495,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8700000,15.978833698567334
1266,-1.5215337258237014,-0.8815525703120255,1.0531939392592264,-0.8304428338977463,0.5159807656108063,2.010725161256862,1.2579162650290985,0.7505756581098815,0.8455196362908647,2.0192734900956624,1.4539462925280555,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28400000,17.1618997383427
1267,-1.5213595071298776,0.890157900251061,0.5931899167503306,-1.5234579872863503,0.5479894789960869,1.6532246288450572,-0.3100684680374957,1.3265966412166648,1.3670713069784024,1.658255309607518,1.3497269850026212,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17000000,16.648723960844016
1268,-1.5211852884360535,-1.4721227271663877,-0.1498935042255777,1.5951102029623678,0.5863999350584236,0.7672450485201497,-0.0292353815181057,0.0550031502073506,-0.3816607653268714,0.7635580797021162,0.208525567599112,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14800000,16.51013780630191
1271,-1.5206626323545818,-0.8815525703120255,-0.5745126019260968,-0.1374276805091422,1.5018491378774483,-0.6627570811270692,-0.5674987973469365,-0.6405693576951801,-0.1362246850033241,-0.6805146422504619,-0.6825495117433541,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11600000,16.266515742283485
1274,-1.52013997627311,-0.8815525703120255,1.159348713684356,0.2090798961851597,0.1958936317580004,-0.3208000501244733,2.287637582266861,0.880995503341606,0.8455196362908647,-0.3351929043922366,0.9641155471585132,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25000000,17.034386422832473
1276,-1.5197915388854624,0.890157900251061,0.1331858942414349,-0.1374276805091422,1.3866177696904385,-1.0979751205849184,-1.0121511843359707,0.5440775698263176,-0.657776355690862,-1.120015035888203,-0.4480560698111261,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13400000,16.410765339548004
1279,-1.5192688828039906,0.890157900251061,0.8762693152173434,-0.4839352572034442,0.4839720522255257,2.2905081866226222,0.6962500919903183,0.7831806194178126,1.182994246735742,2.3018094574342105,1.4956340155382295,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29000000,17.182806422433504
1280,-1.5190946641101668,-1.4721227271663877,0.1331858942414349,-0.1374276805091422,0.3879459120696839,0.7050710428833141,-0.8483318838663265,-0.3253880650518458,0.3853269856842136,0.7007723091824389,-0.0468117358382028,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16300000,16.60667572712668
1282,-1.518746226722519,0.2995877433966988,0.91165424002572,-1.1769504105920483,-1.4365507508913091,1.015941071067492,0.5558335487306233,1.3265966412166648,0.3853269856842136,1.0147011617808257,1.1621322314568387,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27700000,17.13694300725865
1283,-1.518572008028695,-0.2909824134576633,1.6547376610016284,-1.5234579872863503,-0.0537743326471881,1.948551155620026,-0.1228464103579024,0.6962340559299962,0.9068786563717516,1.956487719575985,1.1100225776941215,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25400000,17.050259771358842
1288,-1.5177009145595757,1.480728057105423,1.336273337726239,1.2486026262680658,1.1433515479623058,1.373441603479297,-0.0292353815181057,0.5549458902622947,0.9682376764526384,1.3757193422689702,0.8807401011381654,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24800000,17.02635425145779
1289,-1.5175266958657516,0.2995877433966988,0.2747255934749413,-1.5234579872863503,-2.281580784262717,1.2646370936148346,1.1409024789793525,0.6744974150580422,0.416006495724657,1.2658442438595348,1.0683348546839475,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23200000,16.959662879739987
1293,-1.5168298210904558,0.890157900251061,1.0178090144508498,1.2486026262680658,0.1254744623103831,0.4563750203359717,0.64944457757042,1.652646254295976,1.4284303270592893,0.4496292271037297,1.3288831234975342,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31500000,17.265498135541893
1294,-1.516655602396632,-0.8815525703120255,-0.64528245154285,0.5555874728794618,0.5031772802566941,-1.0979751205849184,-1.058956698755869,-0.7057792803110423,-0.1362246850033241,-1.120015035888203,-0.9691526074382992,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10600000,16.176364653421913
1296,-1.516307165008984,0.2995877433966988,-1.246826173285252,-0.1374276805091422,1.156155033316418,-0.4451480613981445,-0.6845125833966824,-1.0535655342623078,-1.0259304761761827,-0.4607644454315913,-0.9847855035671144,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3500000,15.068273812173889
1297,-1.5161329463151605,-0.2909824134576633,-0.4329729026925905,1.2486026262680658,0.3303302279761789,-0.3674305543521,0.1111811617415892,-0.5427544737713867,-0.8725329259739658,-0.3822822322819946,-0.5105876543263869,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13900000,16.447399470043365
1299,-1.5157845089275124,-0.2909824134576633,-1.0345166244349926,-0.8304428338977463,0.3687406840385156,-0.8648225994467849,-1.1759704848056147,-0.868804086850698,-0.8418534159335224,-0.8845683964394131,-1.1150596379739075,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4800000,15.38412668421143
1302,-1.5152618528460406,-0.2909824134576633,0.4162652927084477,0.2090798961851597,-0.6875468576757437,-0.056560526167922,0.7430556064102166,1.0114153485733306,0.109211395320223,-0.068353379683608,0.6462466592059375,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23200000,16.959662879739987
1306,-1.514564978070745,-1.4721227271663877,-0.1852784290339543,0.902095049573764,-0.5723154894887336,-0.6161265768994425,0.2515977050012842,0.0223981888994195,-0.4123402753673147,-0.6334253143607038,-0.2135626278788982,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12600000,16.349207451286784
1307,-1.5143907593769212,-1.4721227271663877,0.0270311198163052,-0.8304428338977463,0.1830901464038882,-0.5539525712626069,0.4388197626808775,-0.2275731811280524,0.1705704154011098,-0.5706395438410266,-0.1718749048687244,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15700000,16.5691713340128
1308,-1.5142165406830974,1.480728057105423,1.0178090144508498,1.2486026262680658,1.3033951148887086,1.6065941246174305,2.100415524587268,0.8592588624696519,1.3057122868975155,1.61116598171776,1.6363300806975665,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,29800000,17.21001898503268
1309,-1.5140423219892734,-0.8815525703120255,1.690122585810005,-1.5234579872863503,1.3546090563051576,1.9019206513923996,-0.5206932829270382,0.5766825311342488,0.4773655158055438,1.9093983916862272,0.8755291357618936,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,38500000,17.46616882523204
1310,-1.5138681032954495,0.890157900251061,1.1947336384927327,-0.1374276805091422,-0.4250754079164429,1.4356156091161325,-0.4504850112971907,0.6636290946220651,2.042020527868157,1.4385051127886477,1.042280027802589,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18600000,16.73867219244687
1312,-1.5135196659078016,0.2995877433966988,0.6639597663670839,-1.5234579872863503,-1.9806988784410795,1.684311631663475,0.4388197626808775,0.1093447523872359,0.9068786563717516,1.6896481948673567,0.8651072050093501,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24200000,17.001863232449228
1313,-1.5133454472139778,-0.2909824134576633,1.5839678113848752,1.2486026262680658,-0.104988274063637,0.6895275414741052,1.1174997217694032,2.2504038782747138,2.011341017827714,0.6850758665525196,1.896878349511153,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25900000,17.069753565279804
1314,-1.513171228520154,-0.8815525703120255,1.6193527361932518,-0.8304428338977463,1.3546090563051576,0.6428970372464785,2.170623796217116,2.52211188917414,1.6738664073828364,0.6379865386627617,2.18869241058237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23700000,16.980985648299452
1315,-1.51299700982633,-0.8815525703120255,0.3808803679000711,1.5951102029623678,0.996111466390015,0.0211569808781224,1.5387493515484882,0.1962913158750522,-0.1975837050842109,0.0101288334659885,0.4065422518974378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14300000,16.475770165160203
1317,-1.5126485724386822,-1.4721227271663877,0.3454954430916945,1.5951102029623678,0.6248103911207603,-0.4451480613981445,-0.3334712252474449,-0.2384415015640295,0.6614425760482042,-0.4607644454315913,-0.2291955240077134,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19900000,16.806230339945976
1318,-1.5124743537448582,-1.4721227271663877,-1.5652904965606411,1.2486026262680658,-0.5851189748428458,-0.9269966050836204,-0.9653456699160724,-1.401351788213573,-1.424764106701947,-0.9473541669590904,-1.4433504566790267,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1900000,14.45736497045232
1319,-1.5123001350510343,0.2995877433966988,0.4516502175168243,0.2090798961851597,-0.591520717519902,1.808659642937146,1.4919438371285898,-0.1840998993841442,0.7841606162099778,1.8152197359067117,0.9797484432873282,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24100000,16.997722439954657
1320,-1.5121259163572105,0.890157900251061,-0.468357827500967,1.5951102029623678,1.4570369391380555,-0.4296045599889356,0.4388197626808775,-0.0645483745883967,-0.504378805488645,-0.4450680028016719,-0.1666639394924526,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7800000,15.86963441986494
1321,-1.5119516976633864,-0.8815525703120255,-0.0791236546088245,0.2090798961851597,1.48264390984628,0.1921354963794204,0.7196528492002675,0.3701844428506849,0.0785318852797796,0.1827897023951011,0.4117532172737095,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14800000,16.51013780630191
1322,-1.5117774789695626,-0.2909824134576633,-1.069901549243369,1.5951102029623678,-0.533905033426397,-0.5539525712626069,-0.2398601964076482,-0.9448823299025372,-0.8725329259739658,-0.5706395438410266,-0.8440894384077777,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6600000,15.702580358511794
1323,-1.5116032602757388,-0.2909824134576633,0.3808803679000711,-0.4839352572034442,-0.3738614664999939,0.409744516108345,1.3281245366589458,0.7505756581098815,1.3057122868975155,0.4025398992139717,1.0110142355449587,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23400000,16.96824662306297
1324,-1.5114290415819147,0.890157900251061,-1.246826173285252,-0.4839352572034442,0.2663128012056177,-0.7715615909915314,-1.0121511843359707,-1.0644338546982848,-0.9338919460548526,-0.7903897406598971,-1.1567473609840817,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5100000,15.444751293772969
1326,-1.511080604194267,1.480728057105423,0.7701145407922136,-1.5234579872863503,1.1689585186705302,0.3786575132899272,-0.0994436531479532,0.5875508515702258,0.2319294354819966,0.3711470139541331,0.422175148026253,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22500000,16.929025911619092
1328,-1.5107321668066191,1.480728057105423,-1.600675421369018,1.2486026262680658,-0.2074161568965349,-1.0513446163572917,-1.1291649703857165,-1.390483467777596,-1.2406870464592863,-1.072925707998445,-1.4850381796892007,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2400000,14.690979711984754
1331,-1.5102095107251474,-0.8815525703120255,-1.494520646943888,1.5951102029623678,0.7592469873389387,-1.1446056248125451,-0.8483318838663265,-1.2383269816739175,-1.27136655649973,-1.167104363777961,-1.3860298375400375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2900000,14.88022163978423
1332,-1.5100352920313236,-0.2909824134576633,1.5839678113848752,-1.5234579872863503,1.4378317111068872,0.8138755527477765,0.3218059766311317,2.500375248302185,0.26260894552244,0.8106474075918743,1.584220426934849,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35000000,17.370858648025116
1333,-1.5098610733374995,-1.4721227271663877,-1.2822110980936283,0.5555874728794618,0.5351859936419746,-1.113518621994127,-0.8717346410762756,-1.2926685838538028,-1.1486485163379565,-1.1357114785181224,-1.3860298375400375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3600000,15.096444681204078
1334,-1.5096868546436757,-1.4721227271663877,-0.0437387298004479,-0.8304428338977463,-0.1433987301259737,-0.4762350642165623,0.789861120830115,0.5114726085183865,0.5387245358864307,-0.4921573306914299,0.3492216327584487,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18900000,16.75467253293992
1335,-1.509512635949852,0.2995877433966988,-1.6360603461773946,-1.1769504105920483,-0.1498004728030298,-1.0824316191757095,-1.0355539415459198,-1.4774300312654125,-1.4554436167423903,-1.1043185932582835,-1.5527807295807332,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1700000,14.346139397261563
1341,-1.5084673237869084,1.480728057105423,0.3808803679000711,1.2486026262680658,-0.3418527531147133,0.4408315189267628,0.6260418203604708,0.5114726085183865,1.029596696533525,0.4339327844738104,0.7035672783449265,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24200000,17.001863232449228
1342,-1.5082931050930846,-0.2909824134576633,1.1239637888759797,1.2486026262680658,1.1305480626081936,0.8138755527477765,-0.3802767396673432,0.4571310063385013,1.3057122868975155,0.8106474075918743,0.6254027977008505,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27900000,17.14413728263389
1343,-1.5081188863992605,0.2995877433966988,-0.9637467748182392,-0.8304428338977463,-0.213817899573591,-0.3518870529428911,-0.5206932829270382,-0.629701037259203,-0.811173905893079,-0.3665857896520753,-0.6773385463670824,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8100000,15.90737474309945
1344,-1.507944667705437,-0.8815525703120255,1.4070431873429925,-1.1769504105920483,-0.9948305061744374,0.8449625555661943,1.5387493515484882,1.7613294586557464,0.876199146331308,0.8420402928517129,1.6154862191924797,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31200000,17.25592868483099
1345,-1.5077704490116128,-1.4721227271663877,1.5485828865764986,-1.1769504105920483,-0.8219834538939221,-1.020257613538874,2.100415524587268,1.1635718346770092,2.7783287688387985,-1.0415328227386065,1.1517103007042957,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34900000,17.36799741582595
1346,-1.5075962303177888,-0.8815525703120255,-1.3883658725187584,1.5951102029623678,0.3431337133302911,-0.6627570811270692,-0.8483318838663265,-1.3470101860336878,-1.2406870464592863,-0.6805146422504619,-1.2713885992620595,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3400000,15.039286283703994
1347,-1.507422011623965,-0.2909824134576633,0.91165424002572,-0.4839352572034442,0.4583650815173012,-0.9580836079020384,-0.7547208550265299,0.9679420668294224,1.6738664073828364,-0.9787470522189292,0.2554242559855575,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19300000,16.775615705688583
1352,-1.506550918154845,0.890157900251061,-0.3268181282674607,1.2486026262680658,0.8360678994636122,-0.0099300219402953,-1.0355539415459198,-0.1623632585121902,-0.8418534159335224,-0.0212640517938501,-0.4584780005636696,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15500000,16.5563506464056
1353,-1.5063766994610217,-0.2909824134576633,-0.9637467748182392,-0.8304428338977463,0.3559371986844034,-0.211995540260011,-0.8015263694464282,-0.8905407277226521,-1.0259304761761827,-0.2253178059828013,-0.8545113691603212,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7700000,15.856731016694036
1354,-1.5062024807671976,0.2995877433966988,-0.8575920003931096,0.5555874728794618,-0.213817899573591,-0.538409069853398,-0.5440960401369874,-0.4666762307195474,-0.811173905893079,-0.5549431012111072,-0.6669166156145389,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6100000,15.623799493077952
1355,-1.5060282620733736,0.2995877433966988,-1.600675421369018,-1.1769504105920483,1.149753290639362,-0.9269966050836204,-1.1291649703857165,-1.4339567495215042,-1.3940845966615036,-0.9473541669590904,-1.4902491450654725,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1800000,14.403297778421797
1356,-1.5058540433795498,-0.2909824134576633,-0.1852784290339543,-1.5234579872863503,0.6440156191519286,0.0522439836965402,-0.8483318838663265,0.1202130728232129,0.26260894552244,0.0415217187258271,-0.0728665627195614,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15600000,16.562781536322326
1357,-1.505679824685726,0.2995877433966988,0.734729615983837,-1.1769504105920483,-0.0089621339077953,0.891593059793821,1.4919438371285898,0.1528180341311441,0.109211395320223,0.8891296207414708,0.7192001744737417,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17700000,16.68907525404123
